id;rr_code;prs_code;product_code;department_code;qty_g;qty_b;uom;unit_cost;amount;created_by;created_date;updated_by;updated_date;is_active
28540;070029;70460016102;61557;7046;2.00000;0.00;LE;NULL;NULL;Uwen;2023-04-13 10:37:46.163;NULL;NULL;Y
28541;053605;70460016207;52335;7033D;4.00000;0.00;PCS;NULL;NULL;Uwen;2023-04-13 10:38:56.443;NULL;NULL;Y
28542;053606;70460016210;56500;7046;2.00000;0.00;TIN;NULL;NULL;Uwen;2023-04-13 10:39:55.740;NULL;NULL;Y
28543;053606;70460016210;56501;7046;1.00000;0.00;TIN;NULL;NULL;Uwen;2023-04-13 10:39:55.740;NULL;NULL;Y
28544;053606;70460016210;56389;7046;1.00000;0.00;TIN;NULL;NULL;Uwen;2023-04-13 10:39:55.740;NULL;NULL;Y
28545;053606;70460016210;50055;7046;1.00000;0.00;PCS;NULL;NULL;Uwen;2023-04-13 10:39:55.740;NULL;NULL;Y
28546;053606;70460016210;52675;7046;2.00000;0.00;PC;NULL;NULL;Uwen;2023-04-13 10:39:55.740;NULL;NULL;Y
28547;053606;70460016210;51231;7046;1.00000;0.00;PCS;NULL;NULL;Uwen;2023-04-13 10:39:55.740;NULL;NULL;Y
28548;053606;70420016213;50881;7042;36.00000;0.00;PAIRS;NULL;NULL;Uwen;2023-04-13 10:39:55.740;NULL;NULL;Y
28549;053607;70420016168;51313;7042;50.00000;0.00;PCS;NULL;NULL;Uwen;2023-04-13 14:16:24.473;NULL;NULL;Y
28550;070030;70460016203;64122;7046;4.00000;0.00;PCS;NULL;NULL;Uwen;2023-04-14 10:10:39.610;NULL;NULL;Y
28551;070030;70460016203;62637;7046;1.00000;0.00;LE;NULL;NULL;Uwen;2023-04-14 10:10:39.610;NULL;NULL;Y
28552;053608;70420016129;50688;7042;100.00000;0.00;PCS;NULL;NULL;Uwen;2023-04-14 10:14:02.363;NULL;NULL;Y
28553;053609;70420016213;51800;7042;42.00000;0.00;BAGS;NULL;NULL;Uwen;2023-04-14 10:15:29.070;NULL;NULL;Y
28554;070031;70460016208;69807;7046;5.00000;0.00;LE;NULL;NULL;Uwen;2023-04-14 12:55:01.297;NULL;NULL;Y
28555;019308;70320016034;51789;7032;32.00000;0.00;BTG;NULL;NULL;James;2023-04-14 13:43:29.837;NULL;NULL;Y
28556;070032;70460016200;68978;7046;2.00000;0.00;PCS;NULL;NULL;Uwen;2023-04-14 14:26:09.357;NULL;NULL;Y
28557;070033;70460016209;69630;7046;10.00000;0.00;KG;NULL;NULL;Uwen;2023-04-14 14:29:26.297;NULL;NULL;Y
28558;070034;70420016178;63051;7042;3.00000;0.00;BTL;NULL;NULL;Uwen;2023-04-14 15:01:02.787;NULL;NULL;Y
28559;100444;70320016196;10140;7032;54.00000;0.00;KGS;NULL;NULL;Wiske;2023-04-14 15:28:40.693;NULL;NULL;Y
28560;023448;70420016028;20001;7042;7000.00000;0.00;SET;NULL;NULL;Wiske;2023-04-14 15:39:52.357;NULL;NULL;Y
28561;041441;70420016049;42128;7042;5970.00000;0.00;PCS;NULL;NULL;Wiske;2023-04-14 15:44:29.040;NULL;NULL;Y
28562;041442;70420015851;42206;7042;1000.00000;0.00;PCS;NULL;NULL;Wiske;2023-04-14 15:51:37.617;NULL;NULL;Y
28563;041440;70420016157;40027;7042;36288.00000;0.00;PCS;NULL;NULL;Wiske;2023-04-14 15:59:55.053;NULL;NULL;Y
28564;041440;70420016159;40090;7042;9072.00000;0.00;PCS;NULL;NULL;Wiske;2023-04-14 15:59:55.053;NULL;NULL;Y
28565;053610;70460015949;56452;7046;2.00000;0.00;PCS;NULL;NULL;Uwen;2023-04-17 10:22:09.060;NULL;NULL;Y
28566;053610;70460015949;56423;7046;1.00000;0.00;SET;NULL;NULL;Uwen;2023-04-17 10:22:09.060;NULL;NULL;Y
28567;053611;70560016105;51399;7056;4.00000;0.00;SET;NULL;NULL;Uwen;2023-04-17 10:26:09.910;NULL;NULL;Y
28568;053611;70560016105;50240;7056;1.00000;0.00;PCS;NULL;NULL;Uwen;2023-04-17 10:26:09.910;NULL;NULL;Y
28569;053611;70560016105;90767;7056;1.00000;0.00;ROLL;NULL;NULL;Uwen;2023-04-17 10:26:09.910;NULL;NULL;Y
28570;019309;70320016120;51789;7032;100.00000;0.00;BTG;NULL;NULL;James;2023-04-17 14:53:38.030;NULL;NULL;Y
28571;019310;70320016120;51789;7032;50.00000;0.00;BTG;NULL;NULL;James;2023-04-17 15:05:01.647;NULL;NULL;Y
28572;070035;70440016224;69092;7044;100.00000;0.00;SACK;NULL;NULL;Uwen;2023-04-17 15:47:00.310;NULL;NULL;Y
28573;053612;70440016224;50446;7044;2.00000;0.00;PCS;NULL;NULL;Uwen;2023-04-17 15:48:48.453;NULL;NULL;Y
28574;070036;70460015792;68076;7046;1.00000;0.00;LE;NULL;NULL;Uwen;2023-04-18 08:59:04.263;NULL;NULL;Y
28575;070340;70460016155;03341;7046;3.00000;0.00;PCS;NULL;NULL;Uwen;2023-04-18 09:04:47.380;NULL;NULL;Y
28576;041443;70420016193;42180;7042;9600.00000;0.00;PCS;NULL;NULL;Wiske;2023-04-18 13:09:34.620;NULL;NULL;Y
28577;041443;70420016193;42182;7042;4800.00000;0.00;PCS;NULL;NULL;Wiske;2023-04-18 13:09:34.620;NULL;NULL;Y
28578;041443;70420016193;42181;7042;4800.00000;0.00;PCS;NULL;NULL;Wiske;2023-04-18 13:09:34.620;NULL;NULL;Y
28579;019311;70320016120;51789;7032;100.00000;0.00;BTG;NULL;NULL;James;2023-04-18 16:23:09.603;NULL;NULL;Y
28580;070037;70460016227;60120;7046;5.00000;0.00;PCS;NULL;NULL;Uwen;2023-04-19 09:50:54.450;NULL;NULL;Y
28581;053613;70460016227;54502;7046;1.00000;0.00;PC;NULL;NULL;Uwen;2023-04-19 09:53:50.440;NULL;NULL;Y
28582;092312;70420016025;91008;7042;100.00000;0.00;PCS;NULL;NULL;Uwen;2023-04-19 10:24:29.687;NULL;NULL;Y
28583;092312;70420016107;90061;7042;5.00000;0.00;REAMS;NULL;NULL;Uwen;2023-04-19 10:24:29.687;NULL;NULL;Y
28584;092312;70420016107;90535;7042;5.00000;0.00;REAMS;NULL;NULL;Uwen;2023-04-19 10:24:29.687;NULL;NULL;Y
28585;092314;70560016217;99944;7056;2.00000;0.00;PCS;NULL;NULL;Uwen;2023-04-19 11:01:54.257;NULL;NULL;Y
28586;092315;70420016221;92007;7042;120.00000;0.00;PCS;NULL;NULL;Uwen;2023-04-19 15:09:35.070;NULL;NULL;Y
28587;092315;70420016221;90126;7042;24.00000;0.00;PCS;NULL;NULL;Uwen;2023-04-19 15:09:35.070;NULL;NULL;Y
28588;092315;70420016221;92512;7042;7.00000;0.00;REAMS;NULL;NULL;Uwen;2023-04-19 15:09:35.070;NULL;NULL;Y
28589;053614;70480016225;50289;7048;2.00000;0.00;PCS;NULL;NULL;Uwen;2023-04-19 15:13:12.093;NULL;NULL;Y
28590;092316;70420016228;96354;7042;1.00000;0.00;PCS;NULL;NULL;Uwen;2023-04-19 15:15:50.210;NULL;NULL;Y
28591;070341;70460015988;02875;7046;1.00000;0.00;LOT;NULL;NULL;Uwen;2023-04-19 15:19:08.483;NULL;NULL;Y
28592;070342;70460015959;02332;7034;2.00000;0.00;LOT;NULL;NULL;Uwen;2023-04-19 15:20:56.653;NULL;NULL;Y
28593;023449;70420016028;20001;7042;14000.00000;0.00;SET;NULL;NULL;Wiske;2023-04-19 16:50:38.000;NULL;NULL;Y
28594;100446;70320016196;10140;7032;7.00000;0.00;KGS;NULL;NULL;Wiske;2023-04-20 10:35:23.947;NULL;NULL;Y
28595;100445;70440016237;10015;7044;12.10000;0.00;KGS;NULL;NULL;Wiske;2023-04-20 10:40:23.070;NULL;NULL;Y
28596;100445;70440016237;10014;7044;6.70000;0.00;KGS;NULL;NULL;Wiske;2023-04-20 10:40:23.070;NULL;NULL;Y
28597;100445;70440016237;10016;7044;3.30000;0.00;KGS;NULL;NULL;Wiske;2023-04-20 10:40:23.070;NULL;NULL;Y
28598;100445;70440016237;10037;7044;2.70000;0.00;KG;NULL;NULL;Wiske;2023-04-20 10:40:23.070;NULL;NULL;Y
28599;100445;70440016237;10024;7044;29.50000;0.00;KGS;NULL;NULL;Wiske;2023-04-20 10:40:23.070;NULL;NULL;Y
28600;100445;70440016237;10018;7044;6.70000;0.00;KGS;NULL;NULL;Wiske;2023-04-20 10:40:23.070;NULL;NULL;Y
28601;100445;70440016237;10066;7044;2.50000;0.00;KGS;NULL;NULL;Wiske;2023-04-20 10:40:23.070;NULL;NULL;Y
28602;070040;70460016241;67830;7046;2.00000;0.00;PCS;NULL;NULL;Daniel Watuna;2023-04-21 11:47:54.187;NULL;NULL;Y
28603;070039;70460016238;68236;7046;3.00000;0.00;PCS;NULL;NULL;Daniel Watuna;2023-04-21 11:49:27.743;NULL;NULL;Y
28604;070039;70460016238;61669;7046;2.00000;0.00;PCS;NULL;NULL;Daniel Watuna;2023-04-21 11:49:27.743;NULL;NULL;Y
28605;019312;70320016034;51789;7032;30.00000;0.00;BTG;NULL;NULL;James;2023-04-24 15:36:19.560;NULL;NULL;Y
28606;019313;70320016239;51789;7032;50.00000;0.00;BTG;NULL;NULL;James;2023-04-24 15:43:16.350;NULL;NULL;Y
28607;070041;70460016236;01901;7046;1.00000;0.00;LOT;NULL;NULL;Uwen;2023-04-25 14:03:00.367;NULL;NULL;Y
28608;053616;70420016235;54012;7042;100.00000;0.00;BAGS;NULL;NULL;Uwen;2023-04-25 15:26:41.773;Uwen;2023-05-02 13:51:30.647;Y
28609;019314;70320016239;51789;7032;50.00000;0.00;BTG;NULL;NULL;James;2023-04-25 16:34:09.040;NULL;NULL;Y
28610;053617;70460016219;52361;7046;3.00000;0.00;PCS;NULL;NULL;Uwen;2023-04-26 09:00:21.943;NULL;NULL;Y
28611;005188;70420016190;35412;7042;1610.00000;0.00;PCS;NULL;NULL;Wiske;2023-04-26 11:46:36.417;NULL;NULL;Y
28612;005188;70420016190;35414;7042;805.00000;0.00;PCS;NULL;NULL;Wiske;2023-04-26 11:46:36.417;NULL;NULL;Y
28613;005188;70420016190;35413;7042;805.00000;0.00;PCS;NULL;NULL;Wiske;2023-04-26 11:46:36.417;NULL;NULL;Y
28614;005189;70420016233;35680;7042;1610.00000;0.00;PCS;NULL;NULL;Wiske;2023-04-26 11:49:21.463;NULL;NULL;Y
28615;041444;70420016234;47850;7042;9600.00000;0.00;PCS;NULL;NULL;Wiske;2023-04-26 14:57:55.300;NULL;NULL;Y
28616;070042;70460016220;67996;7046;1.00000;0.00;PCS;NULL;NULL;Uwen;2023-04-26 15:21:58.680;NULL;NULL;Y
28617;100448;70320016176;10140;7032;150.00000;0.00;KGS;NULL;NULL;Wiske;2023-04-26 15:31:49.607;NULL;NULL;Y
28618;070043;70460016241;60744;7046;50.00000;0.00;SET;NULL;NULL;Uwen;2023-04-27 09:22:21.540;NULL;NULL;Y
28619;092317;70420016090;93257;7042;5.00000;0.00;PCS;NULL;NULL;Uwen;2023-04-27 11:14:36.350;NULL;NULL;Y
28620;092318;70420016221;99978;7042;12.00000;0.00;PCS;NULL;NULL;Uwen;2023-04-27 11:16:28.023;NULL;NULL;Y
28621;070038;70460016169;66784;7046;2.00000;0.00;UNITS;NULL;NULL;Uwen;2023-04-27 14:56:23.243;NULL;NULL;Y
28622;100450;70440016262;10037;7044;3.00000;0.00;KG;NULL;NULL;Wiske;2023-04-28 09:24:06.533;NULL;NULL;Y
28623;100450;70440016262;10024;7044;29.50000;0.00;KGS;NULL;NULL;Wiske;2023-04-28 09:24:06.533;NULL;NULL;Y
28624;100450;70440016262;10015;7044;12.90000;0.00;KGS;NULL;NULL;Wiske;2023-04-28 09:24:06.533;NULL;NULL;Y
28625;100450;70440016262;10014;7044;7.50000;0.00;KGS;NULL;NULL;Wiske;2023-04-28 09:24:06.533;NULL;NULL;Y
28626;100450;70440016262;10016;7044;3.60000;0.00;KGS;NULL;NULL;Wiske;2023-04-28 09:24:06.533;NULL;NULL;Y
28627;100450;70440016262;10018;7044;6.70000;0.00;KGS;NULL;NULL;Wiske;2023-04-28 09:24:06.533;NULL;NULL;Y
28628;100450;70440016262;10066;7044;6.00000;0.00;KGS;NULL;NULL;Wiske;2023-04-28 09:24:06.533;NULL;NULL;Y
28629;100450;70440016262;10031;7044;0.80000;0.00;KGS;NULL;NULL;Wiske;2023-04-28 09:24:06.533;NULL;NULL;Y
28630;100449;70440016262;50339;7044;0.04000;0.00;KGS;NULL;NULL;Wiske;2023-04-28 09:31:00.550;NULL;NULL;Y
28631;100449;70440016262;10035;7044;2.00000;0.00;KGS;NULL;NULL;Wiske;2023-04-28 09:31:00.550;NULL;NULL;Y
28632;100449;70440016262;10032;7044;1.70000;0.00;KG;NULL;NULL;Wiske;2023-04-28 09:31:00.550;NULL;NULL;Y
28633;100449;70440016262;10070;7044;1.20000;0.00;KG;NULL;NULL;Wiske;2023-04-28 09:31:00.550;NULL;NULL;Y
28634;100449;70440016262;10069;7044;0.75000;0.00;KGS;NULL;NULL;Wiske;2023-04-28 09:31:00.550;NULL;NULL;Y
28635;100449;70440016262;10068;7044;1.00000;0.00;KGS;NULL;NULL;Wiske;2023-04-28 09:31:00.550;NULL;NULL;Y
28636;100449;70440016263;10040;7044;0.02000;0.00;KG;NULL;NULL;Wiske;2023-04-28 09:31:00.550;NULL;NULL;Y
28637;100449;70440016263;10033;7044;0.20000;0.00;KG;NULL;NULL;Wiske;2023-04-28 09:31:00.550;NULL;NULL;Y
28638;053618;70320016223;52055;7032;2.00000;0.00;BTL;NULL;NULL;Uwen;2023-04-28 11:35:58.850;NULL;NULL;Y
28639;053619;70320016216;50067;7032;2.00000;0.00;PAIR;NULL;NULL;Uwen;2023-04-28 11:48:09.153;NULL;NULL;Y
28640;053619;70480016225;50979;7048;1.00000;0.00;PAIR;NULL;NULL;Uwen;2023-04-28 11:48:09.153;NULL;NULL;Y
28641;100447;70420016192;10533;7042;1075.00000;0.00;KGS;NULL;NULL;Wiske;2023-04-28 12:40:32.220;NULL;NULL;Y
28642;092313;70420015888;92034;7042;10.00000;0.00;PADS;NULL;NULL;Uwen;2023-04-29 09:35:08.850;NULL;NULL;Y
28643;092319;70440016177;70023;7044;1.00000;0.00;BTL;NULL;NULL;Uwen;2023-04-29 09:39:18.850;NULL;NULL;Y
28644;092319;70440016177;70040;7044;2.00000;0.00;BTL;NULL;NULL;Uwen;2023-04-29 09:39:18.850;NULL;NULL;Y
28645;053615;70420016125;55401;7042;250.00000;0.00;KGS;NULL;NULL;Uwen;2023-04-29 09:46:29.600;NULL;NULL;Y
28646;053615;70420016125;55400;7042;550.00000;0.00;KGS;NULL;NULL;Uwen;2023-04-29 09:46:29.600;NULL;NULL;Y
28647;070044;70460016252;68236;7046;10.00000;0.00;PCS;NULL;NULL;Uwen;2023-04-29 09:50:38.227;NULL;NULL;Y
28648;070044;70460016252;67402;7046;10.00000;0.00;PCS;NULL;NULL;Uwen;2023-04-29 09:50:38.227;NULL;NULL;Y
28649;019229;70460016247;65955;7046;13.82000;0.00;MT;NULL;NULL;Uwen;2023-05-02 15:03:35.500;NULL;NULL;Y
28650;019228;70460016055;65955;7046;106.05000;0.00;MT;NULL;NULL;Uwen;2023-05-02 15:11:29.673;NULL;NULL;Y
28651;019230;70460016194;65955;7046;97.45000;0.00;MT;NULL;NULL;Uwen;2023-05-02 15:26:03.480;NULL;NULL;Y
28652;070045;70460016255;60226;7046;1.00000;0.00;UNIT;NULL;NULL;Uwen;2023-05-03 09:59:44.643;NULL;NULL;Y
28653;053620;70460016215;52442;7046;2000.00000;0.00;PCS;NULL;NULL;Uwen;2023-05-03 10:01:44.747;NULL;NULL;Y
28654;053621;70460016229;54886;7046;2.00000;0.00;PCS;NULL;NULL;Uwen;2023-05-03 10:03:14.240;NULL;NULL;Y
28655;092320;70420016230;90830;7042;1.00000;0.00;UNIT;NULL;NULL;Uwen;2023-05-03 10:04:59.037;NULL;NULL;Y
28656;070343;70460016162;03225;7046;1.00000;0.00;LOT;NULL;NULL;Uwen;2023-05-03 10:07:25.497;NULL;NULL;Y
28657;019315;70320015896;51789;7032;100.00000;0.00;BTG;NULL;NULL;James;2023-05-03 15:08:48.560;NULL;NULL;Y
28658;005187;70420016130;30061;7042;5000.00000;0.00;PCS;NULL;NULL;Wiske;2023-05-03 15:50:29.757;NULL;NULL;Y
28659;070046;70460016254;60740;7046;65.00000;0.00;SHTS;NULL;NULL;Uwen;2023-05-04 09:04:46.307;NULL;NULL;Y
28660;053622;70460015998;56337;7046;2.00000;0.00;PAIL;NULL;NULL;Uwen;2023-05-04 10:19:29.480;NULL;NULL;Y
28661;019316;70320015896;51789;7032;50.00000;0.00;BTG;NULL;NULL;James;2023-05-04 14:31:45.403;NULL;NULL;Y
28662;070047;70460016272;61337;7046;25.00000;0.00;KGS;NULL;NULL;Uwen;2023-05-04 15:01:00.523;NULL;NULL;Y
28663;053623;70420016275;51800;7042;48.00000;0.00;BAGS;NULL;NULL;Uwen;2023-05-04 15:58:33.523;NULL;NULL;Y
28664;092321;70560016270;91214;7056;1.00000;0.00;PC;NULL;NULL;Uwen;2023-05-05 07:59:07.257;NULL;NULL;Y
28665;041445;70420016175;42120;7042;2500.00000;0.00;PCS;NULL;NULL;Wiske;2023-05-05 15:04:05.977;NULL;NULL;Y
28666;100353;70440016282;10015;7044;12.10000;0.00;KGS;NULL;NULL;Wiske;2023-05-05 15:11:03.223;NULL;NULL;Y
28667;100353;70440016282;10014;7044;6.70000;0.00;KGS;NULL;NULL;Wiske;2023-05-05 15:11:03.223;NULL;NULL;Y
28668;100353;70440016282;10016;7044;3.30000;0.00;KGS;NULL;NULL;Wiske;2023-05-05 15:11:03.223;NULL;NULL;Y
28669;100353;70440016282;10037;7044;2.70000;0.00;KG;NULL;NULL;Wiske;2023-05-05 15:11:03.223;NULL;NULL;Y
28670;100353;70440016282;10024;7044;29.50000;0.00;KGS;NULL;NULL;Wiske;2023-05-05 15:11:03.223;NULL;NULL;Y
28671;100353;70440016282;10018;7044;6.70000;0.00;KGS;NULL;NULL;Wiske;2023-05-05 15:11:03.223;NULL;NULL;Y
28672;100353;70440016282;10066;7044;2.50000;0.00;KGS;NULL;NULL;Wiske;2023-05-05 15:11:03.223;NULL;NULL;Y
28673;100352;70320016110;10140;7032;25.00000;0.00;KGS;NULL;NULL;Wiske;2023-05-05 15:21:21.243;NULL;NULL;Y
28674;100351;70420016268;10105;7042;2430.00000;0.00;LITER;NULL;NULL;Wiske;2023-05-05 15:25:02.383;NULL;NULL;Y
28675;100354;70420016126;10325;7042;40.00000;0.00;KGS;NULL;NULL;Wiske;2023-05-05 17:09:33.560;NULL;NULL;Y
28676;053625;70420016231;53215;7042;2.00000;0.00;LGTS;NULL;NULL;Uwen;2023-05-08 11:53:09.233;NULL;NULL;Y
28677;053625;70460016269;56504;7046;1.00000;0.00;TIN;NULL;NULL;Uwen;2023-05-08 11:53:09.233;NULL;NULL;Y
28678;053625;70460016269;52677;7046;2.00000;0.00;PC;NULL;NULL;Uwen;2023-05-08 11:53:09.233;NULL;NULL;Y
28679;053625;70460016269;56389;7046;2.00000;0.00;TIN;NULL;NULL;Uwen;2023-05-08 11:53:09.233;NULL;NULL;Y
28680;053625;70460016269;56500;7046;2.00000;0.00;TIN;NULL;NULL;Uwen;2023-05-08 11:53:09.233;NULL;NULL;Y
28681;053625;70460016269;50054;7046;2.00000;0.00;ROLL;NULL;NULL;Uwen;2023-05-08 11:53:09.233;NULL;NULL;Y
28682;053626;70460016288;50991;7046;1.00000;0.00;TINS;NULL;NULL;Uwen;2023-05-08 11:55:19.117;NULL;NULL;Y
28683;053626;70460016288;56389;7046;1.00000;0.00;TIN;NULL;NULL;Uwen;2023-05-08 11:55:19.117;NULL;NULL;Y
28684;053626;70460016288;52675;7046;2.00000;0.00;PC;NULL;NULL;Uwen;2023-05-08 11:55:19.117;NULL;NULL;Y
28685;070049;70460016278;66723;7046;1.00000;0.00;UNIT;NULL;NULL;Uwen;2023-05-08 12:00:03.210;NULL;NULL;Y
28686;092323;70420016284;91041;7042;36.00000;0.00;PCS;NULL;NULL;Uwen;2023-05-08 14:16:35.893;NULL;NULL;Y
28687;070050;70420016178;63051;7042;3.00000;0.00;BTL;NULL;NULL;Uwen;2023-05-08 14:30:09.753;NULL;NULL;Y
28688;100356;70420015918;10042;7042;22040.00000;0.00;KGS;NULL;NULL;Wiske;2023-05-08 16:39:50.353;NULL;NULL;Y
28689;023450;70420016028;20001;7042;14000.00000;0.00;SET;NULL;NULL;Wiske;2023-05-08 16:49:08.700;NULL;NULL;Y
28690;041446;70420016205;41235;7042;5000.00000;0.00;PCS;NULL;NULL;Wiske;2023-05-08 16:54:06.600;NULL;NULL;Y
28691;100355;70440016294;10015;7044;11.20000;0.00;KGS;NULL;NULL;Wiske;2023-05-08 16:58:06.237;NULL;NULL;Y
28692;100355;70440016294;10016;7044;5.63000;0.00;KGS;NULL;NULL;Wiske;2023-05-08 16:58:06.237;NULL;NULL;Y
28693;100355;70440016294;10034;7044;22.50000;0.00;KGS;NULL;NULL;Wiske;2023-05-08 16:58:06.237;NULL;NULL;Y
28694;100355;70440016294;10036;7044;3.53000;0.00;KGS;NULL;NULL;Wiske;2023-05-08 16:58:06.237;NULL;NULL;Y
28695;100355;70440016294;10066;7044;2.00000;0.00;KGS;NULL;NULL;Wiske;2023-05-08 16:58:06.237;NULL;NULL;Y
28696;053627;70420016275;50620;7042;6.00000;0.00;SACKS;NULL;NULL;Uwen;2023-05-09 10:28:06.760;NULL;NULL;Y
28697;070048;70460016089;67363;7046;1.00000;0.00;SHEET;NULL;NULL;Uwen;2023-05-09 10:34:27.880;NULL;NULL;Y
28698;070051;70460016254;62592;7046;9.00000;0.00;KGS;NULL;NULL;Uwen;2023-05-09 11:31:22.533;NULL;NULL;Y
28699;070051;70460016254;60847;7046;4.00000;0.00;KGS;NULL;NULL;Uwen;2023-05-09 11:31:22.533;NULL;NULL;Y
28700;070051;70460016254;65376;7046;5.00000;0.00;KGS;NULL;NULL;Uwen;2023-05-09 11:31:22.533;NULL;NULL;Y
28701;053628;70460016254;56389;7046;3.00000;0.00;TIN;NULL;NULL;Uwen;2023-05-09 11:32:12.633;NULL;NULL;Y
28702;053628;70460016254;52675;7046;2.00000;0.00;PC;NULL;NULL;Uwen;2023-05-09 11:32:12.633;NULL;NULL;Y
28703;053628;70460016254;50054;7046;5.00000;0.00;ROLL;NULL;NULL;Uwen;2023-05-09 11:32:12.633;NULL;NULL;Y
28704;053629;70420016281;50217;7042;5.00000;0.00;PAILS;NULL;NULL;Uwen;2023-05-09 11:33:25.837;NULL;NULL;Y
28705;070051;70460016254;61008;7046;1.00000;0.00;ROLL;NULL;NULL;Uwen;2023-05-09 11:46:44.023;NULL;NULL;Y
28706;053624;70460016280;50125;7046;150.00000;0.00;BAGS;NULL;NULL;Uwen;2023-05-09 14:31:46.640;NULL;NULL;Y
28707;005190;70420016285;30061;7042;79.00000;0.00;PCS;NULL;NULL;Wiske;2023-05-09 16:59:19.720;NULL;NULL;Y
28708;023551;70420016028;20001;7042;14000.00000;0.00;SET;NULL;NULL;Wiske;2023-05-09 17:18:00.310;NULL;NULL;Y
28709;053630;70460016261;55786;7046;5.00000;0.00;PCS;NULL;NULL;Uwen;2023-05-10 10:25:25.590;NULL;NULL;Y
28710;092324;70420016284;93257;7042;24.00000;0.00;PCS;NULL;NULL;Uwen;2023-05-10 13:16:00.430;NULL;NULL;Y
28711;070052;70460016292;66782;7046;2.00000;0.00;DOS;NULL;NULL;Uwen;2023-05-10 14:27:50.107;NULL;NULL;Y
28712;070052;70460016292;61337;7046;10.00000;0.00;KGS;NULL;NULL;Uwen;2023-05-10 14:27:50.107;NULL;NULL;Y
28713;100357;70440016298;10015;7044;7.60000;0.00;KGS;NULL;NULL;Wiske;2023-05-10 16:24:05.723;NULL;NULL;Y
28714;100357;70440016298;10014;7044;1.60000;0.00;KGS;NULL;NULL;Wiske;2023-05-10 16:24:05.723;NULL;NULL;Y
28715;100357;70440016298;10016;7044;3.30000;0.00;KGS;NULL;NULL;Wiske;2023-05-10 16:24:05.723;NULL;NULL;Y
28716;100357;70440016298;10019;7044;3.30000;0.00;KGS;NULL;NULL;Wiske;2023-05-10 16:24:05.723;NULL;NULL;Y
28717;100357;70440016298;10037;7044;8.90000;0.00;KG;NULL;NULL;Wiske;2023-05-10 16:24:05.723;NULL;NULL;Y
28718;100357;70440016298;10018;7044;8.40000;0.00;KGS;NULL;NULL;Wiske;2023-05-10 16:24:05.723;NULL;NULL;Y
28719;100357;70440016298;10022;7044;8.90000;0.00;KGS;NULL;NULL;Wiske;2023-05-10 16:24:05.723;NULL;NULL;Y
28720;100357;70440016298;10020;7044;0.50000;0.00;KGS;NULL;NULL;Wiske;2023-05-10 16:24:05.723;NULL;NULL;Y
28721;100357;70440016298;10021;7044;0.50000;0.00;KGS;NULL;NULL;Wiske;2023-05-10 16:24:05.723;NULL;NULL;Y
28722;100357;70440016298;10066;7044;0.50000;0.00;KGS;NULL;NULL;Wiske;2023-05-10 16:24:05.723;NULL;NULL;Y
28723;100357;70440016298;10027;7044;0.50000;0.00;KGS;NULL;NULL;Wiske;2023-05-10 16:24:05.723;NULL;NULL;Y
28724;023552;70420016028;20001;7042;7000.00000;0.00;SET;NULL;NULL;Wiske;2023-05-10 16:30:59.530;NULL;NULL;Y
28725;070344;70460015793;03739;7046;1.00000;0.00;LOT;NULL;NULL;Uwen;2023-05-11 08:19:47.147;NULL;NULL;Y
28726;070053;70460016135;68717;7046;1.00000;0.00;PCS;NULL;NULL;Uwen;2023-05-11 09:11:37.517;NULL;NULL;Y
28727;070053;70460016135;68718;7046;1.00000;0.00;PCS;NULL;NULL;Uwen;2023-05-11 09:11:37.517;NULL;NULL;Y
28728;070053;70460016135;68719;7046;1.00000;0.00;PCS;NULL;NULL;Uwen;2023-05-11 09:11:37.517;NULL;NULL;Y
28729;070053;70460016135;68720;7046;1.00000;0.00;PCS;NULL;NULL;Uwen;2023-05-11 09:11:37.517;NULL;NULL;Y
28730;070053;70460016135;68721;7046;2.00000;0.00;PCS;NULL;NULL;Uwen;2023-05-11 09:11:37.517;NULL;NULL;Y
28731;070053;70460016135;68722;7046;2.00000;0.00;PCS;NULL;NULL;Uwen;2023-05-11 09:11:37.517;NULL;NULL;Y
28732;070053;70460016135;68723;7046;2.00000;0.00;PCS;NULL;NULL;Uwen;2023-05-11 09:11:37.517;NULL;NULL;Y
28733;070053;70460016136;68724;7046;6.00000;0.00;PCS;NULL;NULL;Uwen;2023-05-11 09:11:37.517;NULL;NULL;Y
28734;070053;70460016136;68725;7046;2.00000;0.00;PCS;NULL;NULL;Uwen;2023-05-11 09:11:37.517;NULL;NULL;Y
28735;070054;70460016184;68166;7046;2.00000;0.00;PCS;NULL;NULL;Uwen;2023-05-11 09:14:13.143;NULL;NULL;Y
28736;092322;70420016284;90055;7042;45.00000;0.00;PCS;NULL;NULL;Uwen;2023-05-11 09:22:52.090;NULL;NULL;Y
28737;092325;70560016310;91214;7056;1.00000;0.00;PC;NULL;NULL;Uwen;2023-05-11 13:31:41.570;NULL;NULL;Y
28738;053632;70460016277;56921;7048;1.00000;0.00;UNIT;NULL;NULL;Uwen;2023-05-11 13:38:26.773;NULL;NULL;Y
28739;100358;70320016110;10140;7032;35.00000;0.00;KGS;NULL;NULL;Wiske;2023-05-11 16:49:14.653;NULL;NULL;Y
28740;053634;70460016254;56500;7046;6.00000;0.00;TIN;NULL;NULL;Uwen;2023-05-12 13:48:38.290;NULL;NULL;Y
