id;prsnumber;productcode;productname;qty;uom_name;prs_soh;created_by;created_date;updated_by;updated_date;is_active
19651;70460009260;63341;REL OMEGA;4.00000;MTR;0.00;Anis Usman;2017-11-28 14:50:21.333;NULL;NULL;Y
19652;70460009260;64104;PIPA CLIPSAL DIA 5/8;25.00000;LE;0.00;Anis Usman;2017-11-28 14:50:21.333;NULL;NULL;Y
19653;70460009260;61720;T - DOSS BIASA;30.00000;PCS;0.00;Anis Usman;2017-11-28 14:50:21.333;NULL;NULL;Y
19654;70460009260;60901;CLAMP PLASTIC 5/8 INCHI;50.00000;PCS;0.00;Anis Usman;2017-11-28 14:50:21.333;NULL;NULL;Y
19655;70460009260;64111;MCB HAGER 16 AMPERE;20.00000;PCS;0.00;Anis Usman;2017-11-28 14:50:21.333;NULL;NULL;Y
19656;70460009260;62906;ELECTRICAL TAPE  BLACK COLOR;5.00000;ROLL;4.00;Anis Usman;2017-11-28 14:50:21.333;NULL;NULL;Y
19657;70460009260;63672;PIPE CLAMP 1 ( SADEL );5.00000;PCS;-3.00;Anis Usman;2017-11-28 14:50:21.333;NULL;NULL;Y
19658;70460009261;65368;LAMPU CONTROL LED;9.00000;PCS;0.00;Anis Usman;2017-11-28 15:02:14.890;NULL;NULL;Y
19659;70460009261;60902;AUTO BREAKER 100 A BRAND LS;2.00000;PCS;0.00;Anis Usman;2017-11-28 15:02:14.890;NULL;NULL;Y
19660;70460009261;65593;WIRE DUK 10 X 20 X 200 CM  WARNA PUTIH;6.00000;LE;1.00;Anis Usman;2017-11-28 15:02:14.890;NULL;NULL;Y
19661;70460009261;60906;FISCHER 6 MM;2.00000;DOS;0.00;Anis Usman;2017-11-28 15:02:14.890;NULL;NULL;Y
19662;70460009261;68020;SCREW GYPSUM, 3MM X 1 INC @ 500 PCS/BOX;1.00000;BOX;1.00;Anis Usman;2017-11-28 15:02:14.890;NULL;NULL;Y
19663;70460009261;60318;CABLE TIES 40CM;8.00000;PACK;0.00;Anis Usman;2017-11-28 15:02:14.890;NULL;NULL;Y
19664;70460009261;60912;BUSH BAR NETRAL;2.00000;SET;0.00;Anis Usman;2017-11-28 15:02:14.890;NULL;NULL;Y
19665;70460009261;60904;CABLE SCUNT FORK 6 MM;6.00000;PACK;0.00;Anis Usman;2017-11-28 15:02:14.890;NULL;NULL;Y
19666;70460009262;61426;CABLE NYM 3 X 2,5 MM;300.00000;MTR;0.00;Anis Usman;2017-11-28 15:12:33.817;NULL;NULL;Y
19667;70460009262;60903;CABLE NYYHY 1 X 6 MM;10.00000;METER;0.00;Anis Usman;2017-11-28 15:12:33.817;NULL;NULL;Y
19668;70460009262;60905;3 WAY SOCKET OUTBOW BROKO;3.00000;PCS;0.00;Anis Usman;2017-11-28 15:12:33.817;NULL;NULL;Y
19669;70460009262;60908;CABLE BC FOR GROUNDING 16 MM;25.00000;METER;0.00;Anis Usman;2017-11-28 15:12:33.817;NULL;NULL;Y
19670;70460009263;52001;ALKOHOL 70 %;5.00000;BTL;0.00;Anis Usman;2017-11-28 15:20:20.900;NULL;NULL;Y
19671;70460009263;50542;MAJUN KATUN WARNA;5.00000;KGS;50.00;Anis Usman;2017-11-28 15:20:20.900;NULL;NULL;Y
19672;70460009263;52675;KUAS TANGAN 3 INC;5.00000;PC;0.00;Anis Usman;2017-11-28 15:20:20.900;NULL;NULL;Y
19673;70460009263;50135;PLASTIC BROOM / SAPU PLASTIC;3.00000;PCS;6.00;Anis Usman;2017-11-28 15:20:20.900;NULL;NULL;Y
19674;70460009264;60918;PANEL 40 X 50 X 20 CM;1.00000;PC;0.00;Anis Usman;2017-11-28 15:48:03.290;NULL;NULL;Y
19675;70460009264;63341;REL OMEGA;1.00000;MTR;0.00;Anis Usman;2017-11-28 15:48:03.290;NULL;NULL;Y
19676;70460009264;64104;PIPA CLIPSAL DIA 5/8;20.00000;LE;0.00;Anis Usman;2017-11-28 15:48:03.290;NULL;NULL;Y
19677;70460009264;61720;T - DOSS BIASA;20.00000;PCS;0.00;Anis Usman;2017-11-28 15:48:03.290;NULL;NULL;Y
19678;70460009264;64111;MCB HAGER 16 AMPERE;15.00000;PCS;0.00;Anis Usman;2017-11-28 15:48:03.290;NULL;NULL;Y
19679;70460009264;60920;MCB HAGGER 20 AMPERE;10.00000;PCS;0.00;Anis Usman;2017-11-28 15:48:03.290;NULL;NULL;Y
19680;70460009264;62906;ELECTRICAL TAPE  BLACK COLOR;10.00000;ROLL;4.00;Anis Usman;2017-11-28 15:48:03.290;NULL;NULL;Y
19681;70460009265;62906;ELECTRICAL TAPE  BLACK COLOR;6.00000;ROLL;4.00;Anis Usman;2017-11-28 16:13:14.387;NULL;NULL;Y
19682;70460009265;60921;CABLE NYY 4 X 16 MM;50.00000;METER;0.00;Anis Usman;2017-11-28 16:13:14.387;NULL;NULL;Y
19683;70460009265;60902;AUTO BREAKER 100 A BRAND LS;1.00000;PCS;0.00;Anis Usman;2017-11-28 16:13:14.387;NULL;NULL;Y
19684;70460009265;60922;BUSHBAR R,S,T,N GROUNDING;6.00000;PCS;0.00;Anis Usman;2017-11-28 16:13:14.387;NULL;NULL;Y
19685;70460009265;60923;CABLE NYM 3 X 2,5 MM;150.00000;MTRS;0.00;Anis Usman;2017-11-28 16:13:14.387;NULL;NULL;Y
19686;70460009265;60905;3 WAY SOCKET OUTBOW BROKO;1.00000;PCS;0.00;Anis Usman;2017-11-28 16:13:14.387;NULL;NULL;Y
19687;70460009265;60903;CABLE NYYHY 1 X 6 MM;10.00000;METER;0.00;Anis Usman;2017-11-28 16:13:14.387;NULL;NULL;Y
19688;70460009266;50992;NIPPON MARINE GRAY @ 5KG/TINS;1.00000;TINS;0.00;Rudy Mandagie;2017-11-29 09:15:34.050;NULL;NULL;Y
19689;70460009266;50995;NIPPON MARINE GREEN COLOR @ 5KG/ TINS;1.00000;TIN;0.00;Rudy Mandagie;2017-11-29 09:15:34.050;NULL;NULL;Y
19690;70460009266;64775;THINNER HIGH GLOSS @ 5 LITERS/TINS;1.00000;TINS;0.00;Rudy Mandagie;2017-11-29 09:15:34.050;NULL;NULL;Y
19691;70460009266;50082;PAINT BRUSH 2.5;1.00000;PCS;0.00;Rudy Mandagie;2017-11-29 09:15:34.050;NULL;NULL;Y
19692;70460009266;50996;PAINT BRUSH 4 INCHES;1.00000;PCS;0.00;Rudy Mandagie;2017-11-29 09:15:34.050;NULL;NULL;Y
19693;70460009267;65197;OIL RORED HD SAE 90 @ 5 LITER / GALLON;4.00000;GLN;0.00;Rudy Mandagie;2017-11-29 09:23:26.807;NULL;NULL;Y
19694;70460009267;62858;OIL PERTAMINA MEDITRAN SF 15W/40 209LTR/DRUM;1.00000;DRUM;0.00;Rudy Mandagie;2017-11-29 09:23:26.807;NULL;NULL;Y
19695;70460009268;50995;NIPPON MARINE GREEN COLOR @ 5KG/ TINS;2.00000;TIN;0.00;Rudy Mandagie;2017-11-29 10:16:21.483;NULL;NULL;Y
19696;70460009268;60740;MARINE PLYWOOD 6MM X 120 CM X 240 CM;1.00000;SHTS;0.00;Rudy Mandagie;2017-11-29 10:16:21.483;NULL;NULL;Y
19697;70460009268;64775;THINNER HIGH GLOSS @ 5 LITERS/TINS;2.00000;TINS;2.00;Rudy Mandagie;2017-11-29 10:16:21.483;NULL;NULL;Y
19698;70420009269;50001;ACETONE @ 200 LTR;200.00000;LTR;100.00;Uwen;2017-11-29 10:23:13.007;NULL;NULL;Y
19699;70640009242;60104;TALANG AIR MOBIL;1.00000;SET;2.00;Varry Antameng;2017-11-29 10:46:07.920;NULL;NULL;Y
19700;70360009270;91333;NOAA FORM/FISHERIES CERTIFICATEEF ORIGIN;5.00000;PADS;0.00;Rizal Sinadia;2017-11-29 11:01:50.460;NULL;NULL;Y
19701;70640009271;02414;SL/C PEMASANGAN KACA FILM;1.00000;SET;0.00;Varry Antameng;2017-11-29 11:06:35.357;NULL;NULL;Y
19702;70640009271;60104;TALANG AIR MOBIL;1.00000;SET;2.00;Varry Antameng;2017-11-29 11:06:35.357;NULL;NULL;Y
19703;70460009272;61140;"HOSE HIGH PRESSURE 5 PLY WITH NEPPLE (SAMPLE) for KARCHER, PANJANG 5 METER  ";1.00000;SET;0.00;Eduard Luas;2017-11-29 13:43:06.070;NULL;NULL;Y
19704;70460009272;69259;"HIGH PRESSURE HOSE, @ 3/8 INC,   WP 330 BAR BP 19140 PSI ";2.00000;ROLL;0.00;Eduard Luas;2017-11-29 13:43:06.070;NULL;NULL;Y
19705;70320009273;90068;PUNCHER BIG;1.00000;PCS;0.00;Dewi Ria;2017-12-04 09:27:49.117;NULL;NULL;Y
19706;70320009273;90192;HP LASERJET 1020 TONER INK 12A;1.00000;PCS;0.00;Dewi Ria;2017-12-04 09:27:49.117;NULL;NULL;Y
19707;70460009274;01670;SL/C FOR RECONDITION ROTARY TURBIN VENTILATOR  DI CAUSTIC SODA;2.00000;UNIT;0.00;Eduard Luas;2017-12-04 10:30:32.800;Rudy Mandagie;2018-01-11 11:18:21.480;Y
19708;70460009275;01578;SL/C FOR SERVICE BERKALA GRANMAX DB 8446 CD;1.00000;LOT;4.00;Eduard Luas;2017-12-04 10:37:06.640;NULL;NULL;Y
19709;70460009276;65955;Coal,  Crushed,0-50 mm  dia., 6300 kcal.;1.94000;MT;0.00;Eduard Luas;2017-12-04 10:49:07.600;NULL;NULL;Y
19710;70460009277;01010;"SL/C TOOLS & MATERIALS FOR PERBAIKAN KURSI MEREK CITOS ";1.00000;LOT;0.00;Eduard Luas;2017-12-04 10:53:02.650;NULL;NULL;Y
19711;70420009278;41025;LABELS 603 KINGFISHER P&L IN BRINE;28800.00000;PCS;0.00;Daniel Watuna;2017-12-04 11:13:33.393;NULL;NULL;Y
19712;70420009279;32003;CARTON PRINTING 04 KINGFISHER PL SCB 603;4800.00000;PCS;100976.00;Daniel Watuna;2017-12-04 11:24:17.217;NULL;NULL;Y
19713;70420009280;32003;CARTON PRINTING 04 KINGFISHER PL SCB 603;4800.00000;PCS;100976.00;Daniel Watuna;2017-12-04 11:24:37.157;NULL;NULL;Y
19714;70460009281;01009;SL/C & TOOLS FOR PANAMBAHAN KETINGIAN PAGAR DEPAN STAFF HOUSE;1.00000;LOT;0.00;Eduard Luas;2017-12-04 11:43:49.797;Eduard Luas;2017-12-04 11:43:57.640;N
19715;70460009282;01009;SL/C & TOOLS FOR PANAMBAHAN KETINGIAN PAGAR DEPAN STAFF HOUSE;1.00000;LOT;0.00;Eduard Luas;2017-12-04 11:47:00.710;NULL;NULL;Y
19716;70420009283;43128;LABELS 307 QUALITY BRAND NO BARCODE;1700.00000;PCS;0.00;Daniel Watuna;2017-12-04 13:25:09.563;NULL;NULL;Y
19717;70420009284;30178;CARTON PRINTING 06 DOLPHIN 307 SLO 160 GM OLD LOGO;250.00000;PCS;500.00;Daniel Watuna;2017-12-04 13:43:45.667;NULL;NULL;Y
19718;70420009284;30239;CARTON WITH PRINTING DOLPHIN SLO EOE;375.00000;PCS;0.00;Daniel Watuna;2017-12-04 13:43:45.667;NULL;NULL;Y
19719;70420009284;30172;CARTON PRINTING 06 DOLPHIN 307 SLO CHILLI 160 GM;91.00000;PCS;1230.00;Daniel Watuna;2017-12-04 13:43:45.667;NULL;NULL;Y
19720;70420009284;30752;CARTON PRINTING 06 DOLPHIN 307 SCO 170 GM NEW LOGO;630.00000;PCS;0.00;Daniel Watuna;2017-12-04 13:43:45.667;NULL;NULL;Y
19721;70420009284;30751;CARTON PRINTING 06 DOLPHIN 307 SCO 160 GM;208.00000;PCS;0.00;Daniel Watuna;2017-12-04 13:43:45.667;NULL;NULL;Y
19722;70420009284;30238;CARTON PRINTING ( PROD DATE / BBE ONLY ) DOLPHIN SLO;180.00000;PCS;0.00;Daniel Watuna;2017-12-04 13:43:45.667;NULL;NULL;Y
19723;70440009285;10066;SUGAR WHITE;10.00000;KGS;4.00;Rostefince Saberatu;2017-12-04 14:20:54.230;NULL;NULL;Y
19724;70440009285;10014;GARLIC/BAWANG PUTIH;30.00000;KGS;0.00;Rostefince Saberatu;2017-12-04 14:20:54.230;NULL;NULL;Y
19725;70440009285;10015;ONION/BAWANG MERAH;54.00000;KGS;0.00;Rostefince Saberatu;2017-12-04 14:20:54.230;NULL;NULL;Y
19726;70440009285;10016;GINGER/JAHE;15.00000;KGS;0.00;Rostefince Saberatu;2017-12-04 14:20:54.230;NULL;NULL;Y
19727;70440009285;10018;CANDLENUT/KEMIRI;30.00000;KGS;0.00;Rostefince Saberatu;2017-12-04 14:20:54.230;NULL;NULL;Y
19728;70440009285;10037;CABE RAWIT;12.00000;KG;0.00;Rostefince Saberatu;2017-12-04 14:20:54.230;NULL;NULL;Y
19729;70440009285;10024;RED CHILI - BIG SIZE;132.00000;KGS;-132.00;Rostefince Saberatu;2017-12-04 14:20:54.230;NULL;NULL;Y
19730;70440009286;10066;SUGAR WHITE;4.00000;KGS;4.00;Rostefince Saberatu;2017-12-04 14:22:08.110;NULL;NULL;Y
19731;70440009286;10015;ONION/BAWANG MERAH;20.00000;KGS;0.00;Rostefince Saberatu;2017-12-04 14:22:08.110;NULL;NULL;Y
19732;70440009286;10034;CABE HIJAU;40.00000;KGS;0.00;Rostefince Saberatu;2017-12-04 14:22:08.110;NULL;NULL;Y
19733;70440009286;10016;GINGER/JAHE;8.00000;KGS;0.00;Rostefince Saberatu;2017-12-04 14:22:08.110;NULL;NULL;Y
19734;70440009286;10036;JERUK;5.50000;KGS;0.00;Rostefince Saberatu;2017-12-04 14:22:08.110;NULL;NULL;Y
19735;70440009287;10066;SUGAR WHITE;4.00000;KGS;4.00;Rostefince Saberatu;2017-12-04 14:25:37.403;NULL;NULL;Y
19736;70440009287;10015;ONION/BAWANG MERAH;10.00000;KGS;0.00;Rostefince Saberatu;2017-12-04 14:25:37.403;NULL;NULL;Y
19737;70440009287;10014;GARLIC/BAWANG PUTIH;10.00000;KGS;0.00;Rostefince Saberatu;2017-12-04 14:25:37.403;NULL;NULL;Y
19738;70440009287;10037;CABE RAWIT;5.00000;KG;0.00;Rostefince Saberatu;2017-12-04 14:25:37.403;NULL;NULL;Y
19739;70440009287;10065;LAOS;5.00000;KGS;0.00;Rostefince Saberatu;2017-12-04 14:25:37.403;NULL;NULL;Y
19740;70440009287;10019;YELOW GINGER/KUNYIT;8.00000;KGS;5.00;Rostefince Saberatu;2017-12-04 14:25:37.403;NULL;NULL;Y
19741;70440009287;10062;DAUN SALAM;1.00000;KGS;0.00;Rostefince Saberatu;2017-12-04 14:25:37.403;NULL;NULL;Y
19742;70440009287;10020;LEMON GRASS/DAUN LEMON;1.00000;KGS;0.00;Rostefince Saberatu;2017-12-04 14:25:37.403;NULL;NULL;Y
19743;70440009287;10021;YELOW GINGER LEAVE/DAUN KUNYIT;3.00000;KGS;0.00;Rostefince Saberatu;2017-12-04 14:25:37.403;NULL;NULL;Y
19744;70440009287;10026;BATANG SEREH;1.00000;KGS;0.00;Rostefince Saberatu;2017-12-04 14:25:37.403;NULL;NULL;Y
19745;70440009287;10063;SANTAN KARA;80.00000;KGS;0.00;Rostefince Saberatu;2017-12-04 14:25:37.403;NULL;NULL;Y
19746;70440009287;10018;CANDLENUT/KEMIRI;8.00000;KGS;0.00;Rostefince Saberatu;2017-12-04 14:25:37.403;NULL;NULL;Y
19747;70440009287;10024;RED CHILI - BIG SIZE;2.00000;KGS;-132.00;Rostefince Saberatu;2017-12-04 14:25:37.403;NULL;NULL;Y
19748;70420009288;60522;CUTTING WHEEL (RESIBON BRAND) 4;50.00000;PCS;10.00;Uwen;2017-12-04 16:13:01.580;NULL;NULL;Y
19749;70420009288;54012;LIME FRESH;30.00000;BAGS;8.00;Uwen;2017-12-04 16:13:01.580;NULL;NULL;Y
19750;70420009288;90126;SPIDOL PERMANENT G 12;24.00000;PCS;5.00;Uwen;2017-12-04 16:13:01.580;NULL;NULL;Y
19751;70420009288;50135;PLASTIC BROOM / SAPU PLASTIC;12.00000;PCS;4.00;Uwen;2017-12-04 16:13:01.580;NULL;NULL;Y
19752;70500009289;10000;FREIGHT;1.00000;LOT;2.00;Erni Ending;2017-12-04 16:16:21.243;NULL;NULL;Y
19753;70460009290;60852;RESIN;50.00000;KGS;0.00;Eduard Luas;2017-12-04 16:22:58.310;NULL;NULL;Y
19754;70420009288;52252;DAIMARU TRANSPARANT TAPE UK 48mmX100yard;360.00000;ROLLS;75.00;Uwen;2017-12-04 16:33:21.590;NULL;NULL;Y
19755;70460009291;67401;lampu led tube light 18 watt 220 v;20.00000;PCS;0.00;Anis Usman;2017-12-05 09:28:30.983;NULL;NULL;Y
19756;70460009292;67401;lampu led tube light 18 watt 220 v;20.00000;PCS;0.00;Anis Usman;2017-12-05 09:31:47.693;NULL;NULL;Y
19757;70460009293;02165;SL/C  FOR RENOVASI RUANGAN IT & PEMBUATAN RUANGAN SERVER;1.00000;LOT;0.00;Anis Usman;2017-12-05 09:33:07.173;NULL;NULL;Y
19758;70460009294;50993;NIPPON MARINE WHITE @ 5KG/TINS;5.00000;TINS;2.00;Eduard Luas;2017-12-05 09:42:13.973;NULL;NULL;Y
19759;70460009294;51224;NIPPON PAINT MARINE BLACK;5.00000;TIN;3.00;Eduard Luas;2017-12-05 09:42:13.973;NULL;NULL;Y
19760;70460009294;50051;NIPPON PAINT MARINE SILVER;5.00000;TIN;0.00;Eduard Luas;2017-12-05 09:42:13.973;NULL;NULL;Y
19761;70460009294;52607;NIPPON MARINE YELLOW @ 5KG / TINS;2.00000;TINS;0.00;Eduard Luas;2017-12-05 09:42:13.973;NULL;NULL;Y
19762;70460009294;50991;NIPPON MARINE PRIMER @ 5KG/TINS;5.00000;TINS;2.00;Eduard Luas;2017-12-05 09:42:13.973;NULL;NULL;Y
19763;70460009294;50015;THINNER CAT & DOG @5L;10.00000;TIN;5.00;Eduard Luas;2017-12-05 09:42:13.973;NULL;NULL;Y
19764;70460009294;50054;KUAS ROLL 10 CM;10.00000;ROLL;0.00;Eduard Luas;2017-12-05 09:42:13.973;NULL;NULL;Y
19765;70420009295;90082;STAPLER NO 10;24.00000;PCS;0.00;Uwen;2017-12-05 11:27:11.117;NULL;NULL;Y
19766;70460009296;50992;NIPPON MARINE GRAY @ 5KG/TINS;5.00000;TINS;0.00;Eduard Luas;2017-12-05 11:57:22.980;NULL;NULL;Y
19767;70460009296;52678;NIPPON MARINE BLUE @ 5KG / TINS;5.00000;TINS;1.00;Eduard Luas;2017-12-05 11:57:22.980;NULL;NULL;Y
19768;70460009296;50991;NIPPON MARINE PRIMER @ 5KG/TINS;5.00000;TINS;2.00;Eduard Luas;2017-12-05 11:57:22.980;NULL;NULL;Y
19769;70460009296;50993;NIPPON MARINE WHITE @ 5KG/TINS;6.00000;TINS;2.00;Eduard Luas;2017-12-05 11:57:22.980;NULL;NULL;Y
19770;70460009296;52607;NIPPON MARINE YELLOW @ 5KG / TINS;5.00000;TINS;0.00;Eduard Luas;2017-12-05 11:57:22.980;NULL;NULL;Y
19771;70460009296;51224;NIPPON PAINT MARINE BLACK;2.00000;TIN;3.00;Eduard Luas;2017-12-05 11:57:22.980;NULL;NULL;Y
19772;70460009296;50015;THINNER CAT & DOG @5L;15.00000;TIN;5.00;Eduard Luas;2017-12-05 11:57:22.980;NULL;NULL;Y
19773;70460009296;50054;KUAS ROLL 10 CM;10.00000;ROLL;0.00;Eduard Luas;2017-12-05 11:57:22.980;NULL;NULL;Y
19774;70460009296;52677;KUAS TANGAN 2 INC;5.00000;PC;0.00;Eduard Luas;2017-12-05 11:57:22.980;NULL;NULL;Y
19775;70460009297;50993;NIPPON MARINE WHITE @ 5KG/TINS;5.00000;TINS;2.00;Eduard Luas;2017-12-05 13:29:12.537;NULL;NULL;Y
19776;70460009297;50991;NIPPON MARINE PRIMER @ 5KG/TINS;5.00000;TINS;2.00;Eduard Luas;2017-12-05 13:29:12.537;NULL;NULL;Y
19777;70460009297;52607;NIPPON MARINE YELLOW @ 5KG / TINS;5.00000;TINS;0.00;Eduard Luas;2017-12-05 13:29:12.537;NULL;NULL;Y
19778;70460009297;51224;NIPPON PAINT MARINE BLACK;5.00000;TIN;3.00;Eduard Luas;2017-12-05 13:29:12.537;NULL;NULL;Y
19779;70460009297;50992;NIPPON MARINE GRAY @ 5KG/TINS;5.00000;TINS;0.00;Eduard Luas;2017-12-05 13:29:12.537;NULL;NULL;Y
19780;70460009297;50051;NIPPON PAINT MARINE SILVER;5.00000;TIN;0.00;Eduard Luas;2017-12-05 13:29:12.537;NULL;NULL;Y
19781;70460009297;50995;NIPPON MARINE GREEN COLOR @ 5KG/ TINS;2.00000;TIN;2.00;Eduard Luas;2017-12-05 13:29:12.537;NULL;NULL;Y
19782;70460009297;50015;THINNER CAT & DOG @5L;17.00000;TIN;5.00;Eduard Luas;2017-12-05 13:29:12.537;NULL;NULL;Y
19783;70460009297;50054;KUAS ROLL 10 CM;10.00000;ROLL;0.00;Eduard Luas;2017-12-05 13:29:12.537;NULL;NULL;Y
19784;70460009297;52677;KUAS TANGAN 2 INC;10.00000;PC;0.00;Eduard Luas;2017-12-05 13:29:12.537;NULL;NULL;Y
19785;70460009298;50992;NIPPON MARINE GRAY @ 5KG/TINS;5.00000;TINS;0.00;Eduard Luas;2017-12-05 13:51:14.410;NULL;NULL;Y
19786;70460009298;65467;GRINDING WHEEL 4 NIPPON RESIBON;5.00000;PCS;11.00;Eduard Luas;2017-12-05 13:51:14.410;NULL;NULL;Y
19787;70460009299;52607;NIPPON MARINE YELLOW @ 5KG / TINS;2.00000;TINS;0.00;Eduard Luas;2017-12-05 14:33:09.260;NULL;NULL;Y
19788;70460009299;50992;NIPPON MARINE GRAY @ 5KG/TINS;2.00000;TINS;0.00;Eduard Luas;2017-12-05 14:33:09.260;NULL;NULL;Y
19789;70460009299;50051;NIPPON PAINT MARINE SILVER;3.00000;TIN;0.00;Eduard Luas;2017-12-05 14:33:09.260;NULL;NULL;Y
19790;70460009299;52676;KUAS TANGAN 2,5 INC;5.00000;PC;0.00;Eduard Luas;2017-12-05 14:33:09.260;NULL;NULL;Y
19791;70460009299;50054;KUAS ROLL 10 CM;3.00000;ROLL;0.00;Eduard Luas;2017-12-05 14:33:09.260;NULL;NULL;Y
19792;70460009299;50015;THINNER CAT & DOG @5L;6.00000;TIN;5.00;Eduard Luas;2017-12-05 14:33:09.260;NULL;NULL;Y
19793;70460009300;67401;lampu led tube light 18 watt 220 v;20.00000;PCS;0.00;Anis Usman;2017-12-05 14:37:57.010;NULL;NULL;Y
19794;70460009301;61660;LAMP WATERPROOF LED 2 x 20  watt );8.00000;SET;0.00;Anis Usman;2017-12-05 17:32:30.483;NULL;NULL;Y
19795;70460009302;67401;lampu led tube light 18 watt 220 v;20.00000;PCS;0.00;Anis Usman;2017-12-05 17:40:23.350;NULL;NULL;Y
19796;70460009303;61837;ROUND BAR SNI. A 6 MM X 12 MTR;20.00000;LE;0.00;Eduard Luas;2017-12-06 09:00:03.703;NULL;NULL;Y
19797;70460009303;65241;KAWAT RAM CYCLONE 5 CM X 5 CM  @ 150 CM X 11 MTR;2.00000;ROLLS;2.00;Eduard Luas;2017-12-06 09:00:03.703;NULL;NULL;Y
19798;70460009303;50991;NIPPON MARINE PRIMER @ 5KG/TINS;1.00000;TINS;2.00;Eduard Luas;2017-12-06 09:00:03.703;NULL;NULL;Y
19799;70460009303;58052;JOTUN TC WHITE COLOR @ 5KG;5.00000;TINS;0.00;Eduard Luas;2017-12-06 09:00:03.703;Eduard Luas;2017-12-06 15:56:05.393;N
19800;70460009303;69092;CEMENT TONASA @ 50 KG / SACK;50.00000;SACK;0.00;Eduard Luas;2017-12-06 09:00:03.703;NULL;NULL;Y
19801;70420009207;52255;DAIMARU TAPE BROWN;216.00000;ROLL;0.00;Uwen;2017-12-06 09:04:43.390;NULL;NULL;Y
19802;70460009304;65739;JOIN CONECTOR LAMPU SLANG;4.00000;PCS;0.00;Anis Usman;2017-12-06 09:21:20.227;NULL;NULL;Y
19803;70420009295;50015;"THINNER CAT &amp; DOG @5L";12.00000;TIN;4.00;Uwen;2017-12-06 09:37:43.950;NULL;NULL;Y
19804;70420009295;90080;STAPLES NO 10;60.00000;DOS;0.00;Uwen;2017-12-06 09:40:00.073;NULL;NULL;Y
19805;70460009305;53220;Cat dasar  / Epoxy Grey (dana gloss) untuk body fork lift;3.00000;LITER;0.00;Rudy Mandagie;2017-12-06 09:46:00.353;NULL;NULL;Y
19806;70460009305;55330;Cat duco /  Light Green (dana gloss) untuk body Fork lift;2.00000;LITER;0.00;Rudy Mandagie;2017-12-06 09:46:00.353;NULL;NULL;Y
19807;70460009305;55331;Cat duco / Black (dana gloss) untuk body fork lift;1.00000;LITER;0.00;Rudy Mandagie;2017-12-06 09:46:00.353;NULL;NULL;Y
19808;70460009305;55332;"Cat Clear / finishing (dana gloss) ";2.00000;LITER;0.00;Rudy Mandagie;2017-12-06 09:46:00.353;NULL;NULL;Y
19809;70460009305;55334;Dumpul Autolux @ 1 Kg;3.00000;KG;0.00;Rudy Mandagie;2017-12-06 09:46:00.353;NULL;NULL;Y
19810;70460009305;60258;SAND PAPER NO 500;10.00000;SHTS;0.00;Rudy Mandagie;2017-12-06 09:46:00.353;NULL;NULL;Y
19811;70460009305;65468;CUTTING WHEEL 4  @ 20 PCS / BOX NIPPON RESIBON 30805 (Made in japan);1.00000;BOXES;0.00;Rudy Mandagie;2017-12-06 09:46:00.353;NULL;NULL;Y
19812;70460009306;02153;"SL/C FOR SERVICE BERKALA TOYOTA  HILUX ";1.00000;LOT;0.00;Eduard Luas;2017-12-06 10:45:37.867;NULL;NULL;Y
19813;70460009307;01324;"SL/C FOR DUMPUL DAN REPAINTING FORKLIFT PATRIA ";1.00000;LOT;0.00;Rudy Mandagie;2017-12-06 11:42:47.437;NULL;NULL;Y
19814;70420009308;51230;ABSOR DRY;30.00000;BOX;6.00;Uwen;2017-12-06 13:57:00.370;NULL;NULL;Y
19815;70460009309;64821;SIKU ALUMINIUM 3MM X 2,5 X 2,5 X 6 MTRS;20.00000;LE;0.00;Eduard Luas;2017-12-06 15:44:55.950;NULL;NULL;Y
19816;70460009303;55007;METROLITE WHITE PAINT @ 16 KG;1.00000;PAIL;0.00;Eduard Luas;2017-12-06 15:56:05.393;NULL;NULL;Y
19817;70460009310;01019;"SL/C & TOOLS FOR PEMBUATAN PAGAR PEMBATAS ANTARA PARKIR MOTOR & PARKIR MOBIL TAMU & MOBIL OPERATIONAL ";1.00000;LOT;0.00;Eduard Luas;2017-12-06 16:00:24.737;NULL;NULL;Y
19818;70460009311;68131;TYRE TUBELESS 205 / 70 R 15 BRIDGESTONE;2.00000;PCS;0.00;Eduard Luas;2017-12-06 16:04:40.263;NULL;NULL;Y
19819;70460009311;69070;TYRE TUBELESS BRIDGESTONE R623 165 R13 X 8PR;8.00000;PCS;1.00;Eduard Luas;2017-12-06 16:04:40.263;Eduard Luas;2017-12-07 08:42:41.920;N
19820;70460009312;01010;"SL/C TOOLS & MATERIALS FOR PERBAIKAN KURSI MEREK CITOS ";1.00000;LOT;0.00;Eduard Luas;2017-12-07 09:00:47.730;NULL;NULL;Y
19821;70460009313;69070;TYRE TUBELESS BRIDGESTONE R623 165 R13 X 8PR;8.00000;PCS;1.00;Eduard Luas;2017-12-07 11:15:37.020;NULL;NULL;Y
19822;70460009314;63007;EXHAUST FAN 220 VOLT;6.00000;UNIT;0.00;Anis Usman;2017-12-07 11:16:05.630;NULL;NULL;Y
19823;70460009315;69125;Battery, Brand Yuasa, type 190H52 / N200;1.00000;PCS;0.00;Rudy Mandagie;2017-12-07 11:53:56.663;NULL;NULL;Y
